"Referencia","Descricao","Valor","DataCriacao"
"116.018",Conical Abutm Screw Ti 4.1/4.3X2,43.00,2025-08-26 02:26:11.953
"116.019",Conical Abutm Screw Ti 4.1/4.3X3,43.00,2025-08-26 02:26:11.953
"116.020",Conical Abutm Screw Ti 5.0X1,43.00,2025-08-26 02:26:11.953
"116.021",Conical Abutm Screw Ti 5.0X2,43.00,2025-08-26 02:26:11.953
"116.022",Conical Abutm Screw Ti 5.0X3,43.00,2025-08-26 02:26:11.953
"116.024",CONICAL HEAD SCREW FOR UCLA ABUTMENT,14.00,2025-08-26 02:26:11.953
"116.027",PARAF.MUNHAO ANGULADO 17°/30° 4.1/4.3,16.00,2025-08-26 02:26:11.826
"116.033",PARAF.MINI PILAR CON.4.1 E 4.3 ALT.1,43.00,2025-08-26 02:26:11.953
"116.034",PARAF.MINI PILAR CON.4.1 E 4.3 ALT.2,48.00,2025-08-26 02:26:11.826
"116.035",PARAF.MINI PILAR CON.4.1 E 4.3 ALT.3,48.00,2025-08-26 02:26:11.826
"116.036",PARAF.CURTO TRANSF.MOLD.AB. M.P.CON.4.1,36.00,2025-08-26 02:26:11.363
"116.037",PARAF.TITANIO CILIN.MINI PILAR CON.4.1,36.00,2025-08-26 02:26:11.363
"116.037-ET",PARAF.TITANIO CILIN.MINI PILAR CON.4.1,28.00,2025-08-26 02:26:11.953
"116.038",PARAF.TITANIO CILIN.MINI PILAR CON.5.0,36.00,2025-08-26 02:26:11.363
"116.038-ET",PARAF.TITANIO CILIN.MINI PILAR CON.5.0,28.00,2025-08-26 02:26:11.953
"116.044",PARAFUSO DO MINI PILAR CONICO 5.0 ALT.1,43.00,2025-08-26 02:26:11.953
"116.045",PARAFUSO DO MINI PILAR CONICO 5.0 ALT.2,43.00,2025-08-26 02:26:11.953
"116.046",Mini Conical Abutm Screw Ti 5.0X3,43.00,2025-08-26 02:26:11.953
"116.048",Abutm 17 Screw Ti 3.3,14.00,2025-08-26 02:26:11.953
"116.063",PARAFUSO TRANSFER MOLD AB PILAR CON 4.1,14.00,2025-08-26 02:26:11.953
"116.079",PARAF.LONGO TRANSF.MOLD.AB. M.P.CON.4.1,16.00,2025-08-26 02:26:11.540
"116.080",MINI CONICAL ABUTMENT COPING SCREW - LON,14.00,2025-08-26 02:26:11.953
"116.081",UCLA ABUTMENT SCREW - LONG,11.00,2025-08-26 02:26:11.953
"116.083",CONICAL ABUTMENT OPEN-TRAY IMPRESSION CO,14.00,2025-08-26 02:26:11.953
"116.086",PARAF.DE TRABALHO 4.1 ASSENT.PASSIVO,36.00,2025-08-26 02:26:11.363
"116.086-ET",PARAF.TRABALHO 4.1 ASSENT. PASSIVO,28.00,2025-08-26 02:26:11.953
"116.087",PARAF.TRABALHO 5.0 ASSENT. PASSIVO,36.00,2025-08-26 02:26:11.363
"116.087-ET",PARAF.TRABALHO 5.0 ASSENT. PASSIVO,26.00,2025-08-26 02:26:11.796
"116.088",OPEN-TRAY IMPRESSION COPING SCREW,17.00,2025-08-26 02:26:11.953
"116.096",MINI CONICAL ABUTMENT SCREW,40.00,2025-08-26 02:26:11.953
"116.097",PARAF.LONGO TRANSFER MOLD.AB.M.P.CON.5.0,13.00,2025-08-26 02:26:11.953
"116.100",IMPRESSION COPING SCREW,13.00,2025-08-26 02:26:11.953
"116.103",PARAF.MINI PILAR CON.ANG.17/30 ° 4.1/4.3,48.00,2025-08-26 02:26:11.826
"116.109",MINI CONICAL ABUTMENT SCREW,43.00,2025-08-26 02:26:11.953
"116.110",PARAF.MINI PILAR CON.4.1 E 4.3 ALT.5,48.00,2025-08-26 02:26:11.826
"116.111",MINI CONICAL ABUTMENT SCREW,42.00,2025-08-26 02:26:11.953
"116.113",PARAFUSO DO MINI PILAR CONICO II4.3 ALT1,43.00,2025-08-26 02:26:11.956
"116.114",Mini Conical Abutm II Screw Ti 4.3X2,43.00,2025-08-26 02:26:11.956
"116.115",PARAFUSO DO MINI PILAR CONICO II4.3 ALT3,43.00,2025-08-26 02:26:11.956
"116.116",Mini Conical Abutm II Screw Ti 4.3X4,43.00,2025-08-26 02:26:11.956
"116.117",PARAFUSO DO MINI PILAR CONICO II4.3 ALT5,43.00,2025-08-26 02:26:11.956
"116.118",PARO DO MINI PILAR CONICO II 4.3 ALT.7,43.00,2025-08-26 02:26:11.956
"116.125",PARAFUSO DO MUNHAO ANGULADO 17 GRAUS 5.0,14.00,2025-08-26 02:26:11.956
"116.126",PARAFUSO MINI PILAR CON ANG 17G/30G 5.0,43.00,2025-08-26 02:26:11.956
"116.127",PARAFUSO DO MINI PILAR CONICO II5.0 ALT1,48.00,2025-08-26 02:26:11.956
"116.128",Mini Conical Abutm II Screw Ti 5.0X2,48.00,2025-08-26 02:26:11.956
"116.129",Mini Conical Abutm II Screw Ti 5.0X3,48.00,2025-08-26 02:26:11.956
"116.130",CONICAL ABUTMENT SCREW,43.00,2025-08-26 02:26:11.956
"116.131",CONICAL ABUTMENT SCREW,43.00,2025-08-26 02:26:11.956
"116.133",Conical Abutm II Screw Ti 4.3X1,53.00,2025-08-26 02:26:11.956
"116.134",Conical Abutm II Screw Ti 4.3X2,53.00,2025-08-26 02:26:11.956
"116.135",Conical Abutm II Screw Ti 4.3X3,53.00,2025-08-26 02:26:11.956
"116.136",Conical Abutm II Screw Ti 5.0X1,53.00,2025-08-26 02:26:11.956
"116.137",PARAFUSO DO PILAR CONICO II 5.0 ALT.2,53.00,2025-08-26 02:26:11.956
"116.138",Conical Abutm II Screw Ti 5.0X3,53.00,2025-08-26 02:26:11.956
"116.140",PARAFUSO QUADRADO EM TITANIO 3.3,36.00,2025-08-26 02:26:11.363
"116.141",PARAFUSO QUADRADO EM TITANIO 4.1 E 4.3,36.00,2025-08-26 02:26:11.363
"116.142",PARAFUSO QUADRADO EM TITANIO 5.0,36.00,2025-08-26 02:26:11.366
"116.157",Neopronto Prosthetic Bar Screw Ti,23.00,2025-08-26 02:26:11.956
"116.158",PARAFUSO DO MONTA-IMPLANTE NEOPRONTO ***,21.00,2025-08-26 02:26:11.956
"116.170",PARAFUSO DO MINI PILAR CONICO 3.3 ALT.1,43.00,2025-08-26 02:26:11.956
"116.171",PARAFUSO DO MINI PILAR CONICO 3.3 ALT.2,43.00,2025-08-26 02:26:11.956
"116.172",PARAFUSO DO MINI PILAR CONICO 3.3 ALT.3,43.00,2025-08-26 02:26:11.956
"116.173",PARAF.MINI PILAR CON.ANGULADO 17° 3.3,48.00,2025-08-26 02:26:11.826
"116.174",Working ScrewUCLA Abutm CuZn 3.3,13.00,2025-08-26 02:26:11.956
"116.175",Working ScrewUCLA Abutm CuZn 4.1,13.00,2025-08-26 02:26:11.956
"116.176",Working ScrewUCLA Abutm CuZn 5,13.00,2025-08-26 02:26:11.956
"116.177",Working ScrewUCLA Abutm II CuZn 4.3,13.00,2025-08-26 02:26:11.956
"116.178",Working ScrewUCLA Abutm II CuZn 5,13.00,2025-08-26 02:26:11.956
"116.180",PARAFUSO SEXTAVADO NEOTORQUE 4.1 E 4.3,48.00,2025-08-26 02:26:11.366
"116.180-ET",PARAFUSO SEXTAVADO NEOTORQUE 4.1 E 4.3,30.00,2025-08-26 02:26:11.956
"116.181",PARAFUSO DOS GUIAS DE BROCAS NEOPRONTO,16.00,2025-08-26 02:26:11.956
"116.182",PARAFUSO DO MONTA-IMPLANTE NEOPRONTO GT,16.00,2025-08-26 02:26:11.956
"116.188",PARAFUSO SEXTAVADO NEOTORQUE 3.3,48.00,2025-08-26 02:26:11.366
"116.189",PARAFUSO SEXTAVADO NEOTORQUE 5.0,48.00,2025-08-26 02:26:11.366
"116.192",CM Abutm Impr Coping Screw Ti,19.00,2025-08-26 02:26:11.956
"116.194",PARAF.ENXERTO 1.5X6 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.196",PARAF.ENXERTO 1.5X8 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.198",PARAF.ENXERTO 1.5X10 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.199",PARAF.ENXERTO 1.5X12 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.200",PARAF.ENXERTO 1.5X14 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.203",PARAF.ENXERTO 2.0X6 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.205",PARAF.ENXERTO 2.0X8 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.207",PARAF.ENXERTO 2.0X10 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.456
"116.209",PARAF.ENXERTO 2.0X12 AUTOPERFURANTE,61.00,2025-08-26 02:26:11.360
"116.210",PARAF.ENXERTO 1.5X8 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.211",PARAF.ENXERTO 1.5X10 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.212",PARAF.ENXERTO 1.5X12 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.213",PARAF.ENXERTO 1.5X14 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.214",PARAF.ENXERTO 2.0X8 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.215",PARAF.ENXERTO 2.0X10 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.216",PARAF.ENXERTO 2.0X12 AUTOPERF.CAB.EXP.,61.00,2025-08-26 02:26:11.456
"116.218",Transepithelial Abutm Screw Ti 4.1X3,43.00,2025-08-26 02:26:11.956
"116.219",PARAFUSO PILAR TRANSEPITELIAL 4.1 ALT4,43.00,2025-08-26 02:26:11.956
"116.220",PARAFUSO PILAR TRANSEPITELIAL 4.1 ALT5,43.00,2025-08-26 02:26:11.956
"116.221",Transepithelial Abutm Screw Ti 4.1X6,43.00,2025-08-26 02:26:11.960
"116.222",Zygomatic Impl Mount Screw Ti,19.00,2025-08-26 02:26:11.960
"116.224",PARAFUSO SEXTAVADO II PLUS,36.00,2025-08-26 02:26:11.466
"116.226",PARAFUSO SEXTAVADO NEOTORQUE II PLUS,46.00,2025-08-26 02:26:12.230
"116.227",PARAF.NEOTORQUE CILIN.MINI PILAR CON.4.1,48.00,2025-08-26 02:26:11.273
"116.227-ET",PARAF.NEOTORQUE CILIN.MINI PILAR CON.4.1,8.00,2025-08-26 02:26:11.540
"116.228",PARAF.NEOTORQUE CILIN.MINI PILAR CON.5.0,48.00,2025-08-26 02:26:11.273
"116.228-ET",PARAF.NEOTORQUE CILIN.MINI PILAR CON.5.0,32.00,2025-08-26 02:26:11.540
"116.229",PARAFUSO DO MUNHAO UNIVERSAL WS,16.00,2025-08-26 02:26:11.960
"116.231",PARAF.NEOTORQUE CILIN.PILAR CON.4.1,48.00,2025-08-26 02:26:11.273
"116.232",PARAF.NEOTORQUE CILIN.PILAR CON.5.0,48.00,2025-08-26 02:26:11.273
"116.241",Conical Abutm II Plus 17 Screw Ti 4.3,43.00,2025-08-26 02:26:11.166
"116.245",PARAFUSO PARA ENXERTO GENGIVAL 1.6X5,66.00,2025-08-26 02:26:11.456
"116.256",PASSIVE FITTING WORKING SCREW 4.1/4.3,19.00,2025-08-26 02:26:11.960
"116.266",PARAFUSO DO CILINDRO DO PILAR NEO,36.00,2025-08-26 02:26:11.273
"116.266-1",CORPO PARAFUSO DO CILINDRO DO PILAR NEO,2.86,2025-08-26 02:26:12.503
"116.266-ET",PARAFUSO DO CILINDRO DO PILAR NEO,23.00,2025-08-26 02:26:11.960
"116.267",PARAFUSO NEOTORQUE DO CILINDRO PILAR NEO,48.00,2025-08-26 02:26:11.273
"116.269",PARAF.CILIN.MINI PILAR CON.4.1 NEO,36.00,2025-08-26 02:26:11.273
"116.269-ET",PARAF.CILIN.MINI PILAR CON.4.1 NEO,23.00,2025-08-26 02:26:11.960
"116.270",PF.NEOTOR. CILIN.MINI PILAR CON.4.1 NEO,48.00,2025-08-26 02:26:11.273
"116.271",PF.TRAB.M.PILAR CON.4.1 ASSENT.PAS.NEO,36.00,2025-08-26 02:26:11.273
"116.271-ET",PF.TRAB.M.PILAR CON.4.1 ASS.PAS. NEO,23.00,2025-08-26 02:26:11.960
"116.278",PARAF.TRANSFER MINI E MICRO PILAR NEO,36.00,2025-08-26 02:26:11.273
"116.282",PARAFUSO NEOTORQUE GM NEO,48.00,2025-08-26 02:26:11.180
"116.282-1",CORPO PARAFUSO NEOTORQUE GM NEO,4.99,2025-08-26 02:26:12.503
"116.283",PARAFUSO DE TRABALHO GM NEO,36.00,2025-08-26 02:26:11.276
"116.285",PARAFUSO NEO GM NEOTORQUE,36.00,2025-08-26 02:26:11.276
"116.286",PARAFUSO NEO GM,36.00,2025-08-26 02:26:11.276
"116.286-ET",Parafuso Neo Gm Ti,28.00,2025-08-26 02:26:11.960
"116.288",PARAFUSO BASE DE TITANIO GM AS,88.00,2025-08-26 02:26:11.180
"116.289",PARAFUSO ZI,70.00,2025-08-26 02:26:11.466
"116.289-ET",PARAFUSO ZI,66.00,2025-08-26 02:26:11.166
"116.290",PARAFUSO NEO GM - CURTO,47.00,2025-08-26 02:26:11.466
"116.291",PARAFUSO NEO GM,47.00,2025-08-26 02:26:11.466
"116.292",PARAFUSO NEO GM - LONGO,47.00,2025-08-26 02:26:11.466
"116.293",PARAFUSO NEOTORQUE NGM,36.00,2025-08-26 02:26:11.540
"116.294",PARAFUSO NGM,36.00,2025-08-26 02:26:11.466
"116.295",PARAFUSO DE TRABALHO NGM,36.00,2025-08-26 02:26:11.540
"116.296",PARAFUSO NEO HS,106.00,2025-08-26 02:26:11.586
"116.296-ET",PARAFUSO NEO HS,32.00,2025-08-26 02:26:11.610
"116.297",PARAFUSO DE TRABALHO NEO HS,106.00,2025-08-26 02:26:11.586
"116.298",PARAFUSO NEOTORQUE HS,124.00,2025-08-26 02:26:11.586
"116.300",PINO CAPTURA NEOCONVERT (5UN),137.00,2025-08-26 02:26:11.616
"116.301",PARAF CIL MINI PIL CON NEO (5 UN) 4.1MM,63.00,2025-08-26 02:26:11.616
"116.303","PARAFUSO DIRETO P. PILARES MULTIPL, 5 UN",84.00,2025-08-26 02:26:12.536
"116.303-ET",PARAFUSO DIRETO P. PILARES MULTIPL,84.00,2025-08-26 02:26:12.536
"116.307",ZI TRANSMUCOSAL PARAFUSO REPOSIÇÃO,309.00,2025-08-26 02:26:11.646
"116.307-ET",ZI TRANSMUCOSAL PARAFUSO REPOSIÇÃO,294.00,2025-08-26 02:26:12.540
"1160",COSMOS PLUS CASTABLE - 500 G,323.00,2025-08-26 02:26:12.546
"1161",Clareador Dental Caseiro 10%,39.80,2025-08-26 02:26:12.543
"116111-STM",Reed contact SmArt-Box,351.00,2025-08-26 02:26:11.890
"1162",Clareador Dental Caseiro 16%,39.80,2025-08-26 02:26:12.543
"1163",Clareador Dental Caseiro 22%,39.80,2025-08-26 02:26:12.543
"1164",Mini Kit Clareador Dental 10%,118.00,2025-08-26 02:26:12.543
"1165",Mini Kit Clareador Dental  16%,118.00,2025-08-26 02:26:12.543
"1166",Kit Clareador Dental  10%,198.00,2025-08-26 02:26:12.543
"1167",Kit Clareador Dental  16%,198.00,2025-08-26 02:26:12.543
"1168",Kit Clareador Dental  22%,198.00,2025-08-26 02:26:12.543
"1169",Mini bulk com 25 seringas  10%,798.00,2025-08-26 02:26:12.543
"117.001",PARAFUSO DE COBERTURA 3.3,24.00,2025-08-26 02:26:11.370
"117.002",COVER SCREW,11.00,2025-08-26 02:26:11.960
"117.003",PARAFUSO DE COBERTURA 5.0,24.00,2025-08-26 02:26:11.370
"117.006",PARAFUSO DE COBERTURA 4.3,24.00,2025-08-26 02:26:11.370
"117.013",PARAFUSO DE COBERTURA CM,24.00,2025-08-26 02:26:11.370
"117.014",PARAFUSO DE COBERTURA II PLUS,24.00,2025-08-26 02:26:11.470
"117.015",PARAFUSO DE COBERTURA II PLUS 5.0 ***,11.00,2025-08-26 02:26:11.960
"117.016",PARAFUSO DE COBERTURA CM ZIGOMATICO E WS,24.00,2025-08-26 02:26:11.373
"117.017",PARAFUSO DE COBERTURA CM ALT. 2,24.00,2025-08-26 02:26:11.373
"117.018",PARAFUSO DE COBERTURA SF 4.1,24.00,2025-08-26 02:26:11.373
"117.021",PARAFUSO DE COBERTURA GM,24.00,2025-08-26 02:26:11.276
"117.022",PARAFUSO DE COBERTURA GM ALT. 2,24.00,2025-08-26 02:26:11.276
"117.023",PARAFUSO COBERTURA P/ IMPLANTE ZIRCONIA,36.00,2025-08-26 02:26:11.276
"117.024",PARAFUSO DE COBERTURA NGM,24.00,2025-08-26 02:26:11.470
"117.025",PARAFUSO DE COBERTURA HS,24.00,2025-08-26 02:26:11.586
"117.026","ZI TRANSMUCOSAL PARAFUSO COBERTURA, PEEK",158.00,2025-08-26 02:26:11.620
"1170",Mini bulk com 25 seringas  16%,798.00,2025-08-26 02:26:12.543
"1171",Bulk com 50 seringas 10%,1398.08,2025-08-26 02:26:12.543
"1172",Bulk com 50 seringas 16%,1398.08,2025-08-26 02:26:12.543
"1174",Kit Clareador dental consultório 35% F,249.00,2025-08-26 02:26:12.543
"1175",Mini Kit Clareador consultório  35% S,279.00,2025-08-26 02:26:12.543
"1176",Clareador dental consultório 35%,79.90,2025-08-26 02:26:12.543
"1177","Dessensibilizante dental 0,2%",29.90,2025-08-26 02:26:12.543
"1178",Dessensibilizante dental 2%,29.90,2025-08-26 02:26:12.543
"1179",Barreira gengival fotopolimerizável,29.90,2025-08-26 02:26:12.543
"118.001",UCLA CALCINAVEL 3.3 ANTIRROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.002",UCLA CALCINAVEL 3.3 ROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.003",UCLA ABUTMENT FOR BRIDGE,36.00,2025-08-26 02:26:11.960
"118.004",UCLA CALCINAVEL 4.1 ANTIRROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.005",UCLA CALCINAVEL 4.1 ROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.006",UCLA CALCINAVEL 5.0 ANTIRROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.007",UCLA CALCINAVEL 5.0 ROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.008",UCLA EM TITANIO 3.3 ANTIRROTACIONAL,65.00,2025-08-26 02:26:11.316
"118.009",UCLA TITANIO 4.1 ANTIR. ALT.1,65.00,2025-08-26 02:26:11.420
"118.010",UCLA ABUTMENT FOR BRIDGE,36.00,2025-08-26 02:26:11.960
"118.013",Neopronto Bar Cementation Coping Ti,53.00,2025-08-26 02:26:11.960
"118.014",NEOPRONTO BAR CEMENTATION COPING,23.00,2025-08-26 02:26:11.960
"118.015",NEOPRONTO BAR CEMENTATION COPING,19.00,2025-08-26 02:26:11.960
"118.016",ConicalAbutmCopingBridge(Compati)Poly4.1,31.00,2025-08-26 02:26:11.826
"118.017",ConicalAbutmCopingBridge(Compat)Ti4.1,31.00,2025-08-26 02:26:11.826
"118.018",ConicalAbutmCopingCrown(Compat)Poly4.1,31.00,2025-08-26 02:26:11.826
"118.019",ConicalAbutmCopingCrown(Compatible)Ti4.1,31.00,2025-08-26 02:26:11.826
"118.020",CONICAL ABUTMENT COPING FOR BRIDGE (COMP,96.00,2025-08-26 02:26:11.960
"118.026",UCLA ABUTMENT FOR BRIDGE,60.00,2025-08-26 02:26:11.960
"118.027",UCLA ABUTMENT FOR CROWN,60.00,2025-08-26 02:26:11.960
"118.028",UCLA ABUTMENT FOR BRIDGE,60.00,2025-08-26 02:26:11.960
"118.029",UCLA ABUTMENT FOR CROWN,60.00,2025-08-26 02:26:11.960
"118.030",UCLA EM TITANIO 4.1 ROTACIONAL ALT.1,65.00,2025-08-26 02:26:11.420
"118.033",HEX ABUTMENT COPING,16.00,2025-08-26 02:26:11.960
"118.034",CILIN.CALC.PILAR TRANSEPITELIAL,59.00,2025-08-26 02:26:11.183
"118.036",CONICAL ABUTMENT COPING (SHORT) FOR BRID,14.00,2025-08-26 02:26:11.960
"118.038",UCLA ABUTMENT FOR BRIDGE,160.00,2025-08-26 02:26:11.960
"118.039",UCLA ABUTMENT FOR BRIDGE,21.00,2025-08-26 02:26:11.960
"118.040",UCLA TITANIO 5.0 ANTIR.ALT.1,65.00,2025-08-26 02:26:11.420
"118.041",UCLA ABUTMENT FOR CROWN,36.00,2025-08-26 02:26:11.960
"118.042",UCLA ABUTMENT FOR CROWN,36.00,2025-08-26 02:26:11.960
"118.043",UCLA ABUTMENT FOR CROWN,36.00,2025-08-26 02:26:11.960
"118.044",UCLA ABUTMENT FOR CROWN,36.00,2025-08-26 02:26:11.960
"118.055",CONICAL ABUTMENT COPING (SHORT) FOR CROW,32.00,2025-08-26 02:26:11.960
"118.056",UCLA ABUTMENT FOR BRIDGE,32.00,2025-08-26 02:26:11.960
"118.057",HEX ABUTMENT COPING,27.00,2025-08-26 02:26:11.960
"118.067",TRANSEPITHELIAL CONICAL ABUTMENT COPING,37.00,2025-08-26 02:26:11.960
"118.070",UCLA ABUTMENT FOR CROWN,160.00,2025-08-26 02:26:11.960
"118.075",UCLA CALCINAVEL RHI 3.3 ***,9.00,2025-08-26 02:26:11.960
"118.076",Ucla CalcUEavel Rhi 4.0 ***,28.00,2025-08-26 02:26:11.960
"118.078",UCLA ABUTMENT FOR BRIDGE,60.00,2025-08-26 02:26:11.960
"118.079",UCLA ABUTMENT FOR CROWN,60.00,2025-08-26 02:26:11.960
"118.081",CILIN.LATAO M.P.CON.4.1 C.B.ASS.PAS.,41.00,2025-08-26 02:26:11.276
"118.082",CILINDRO TI.M.P CON. 4.1 C.B ASSENT.PAS.,95.00,2025-08-26 02:26:11.193
"118.082-ET",CILINDRO TI.M.P CON. 4.1 C.B ASSENT.PAS,71.00,2025-08-26 02:26:11.960
"118.083",CILIN.CALC.MINI PILAR CON.4.1 ASSE.PASS,54.00,2025-08-26 02:26:11.183
"118.084",CILIN.LATAO PILAR TRANSEP.ASS.PAS.,41.00,2025-08-26 02:26:11.180
"118.085",CILIN.TITANIO PILAR TRANSEP.ASS.PAS.,95.00,2025-08-26 02:26:11.193
"118.086",CILIN.CALC.PILAR TRANSEPITELIAL ASS.PAS.,54.00,2025-08-26 02:26:11.183
"118.087",CILIN.LATAO MINI PILAR CON.5.0 ASS.PAS.,41.00,2025-08-26 02:26:11.276
"118.088",CILINDRO TI.M.P CON. 5.0 C.B ASSENT.PAS.,95.00,2025-08-26 02:26:11.193
"118.088-ET",CILINDRO TI.M.P CON. 5.0 C.B ASSENT.PAS.,71.00,2025-08-26 02:26:11.960
"118.089",CILIN.CALC.MINI PILAR CON.5.0 ASS.PAS.,54.00,2025-08-26 02:26:11.183
"118.092",CONICAL ABUTMENT ONE STEP HYBRID COPING,19.00,2025-08-26 02:26:11.960
"118.093",CONICAL ABUTMENT ONE STEP HYBRID COPING,48.00,2025-08-26 02:26:11.960
"118.094",CONICAL ABUTMENT ONE STEP HYBRID COPING,23.00,2025-08-26 02:26:11.960
"118.097",UCLA TITANIO 4.3 ANTIR.ALT.1,65.00,2025-08-26 02:26:11.420
"118.098",UCLA ABUTMENT FOR CROWN,32.00,2025-08-26 02:26:11.960
"118.099",UCLA ABUTMENT FOR CROWN,32.00,2025-08-26 02:26:11.960
"118.100",UCLA ABUTMENT FOR CROWN,32.00,2025-08-26 02:26:11.960
"118.101",UCLA CALCINAVEL 4.3 ANTIRROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.104",CILIN.CALC.PILAR CON.4.1 (ROTAC.),59.00,2025-08-26 02:26:11.183
"118.105",CILIN.TITANIO PILAR CON.4.1 (ROTAC.),95.00,2025-08-26 02:26:11.193
"118.106",CILIN.CALC.PILAR CON.4.1 (ANTIR.),56.00,2025-08-26 02:26:12.230
"118.107",CILIN.TITANIO PILAR CON.4.1 (ANTIR.),90.00,2025-08-26 02:26:12.233
"118.108",CONICAL ABUTMENT COPING FOR BRIDGE,23.00,2025-08-26 02:26:12.233
"118.109",CILIND EM TI DO PIL CON 5.0 ROTACIONAL,34.00,2025-08-26 02:26:12.233
"118.110",CILIN.CALC.PILAR CON.5.0 (ANTIR.),56.00,2025-08-26 02:26:12.230
"118.111",CILIN.TITANIO PILAR CON.5.0 (ANTIR.),90.00,2025-08-26 02:26:12.233
"118.112",CILIN.CALC.MINI PILAR CON.4.1,59.00,2025-08-26 02:26:11.183
"118.113",CILIN.TITANIO MINI PILAR CON.4.1,95.00,2025-08-26 02:26:11.193
"118.114",CILIN.CALC.MINI PILAR CON.5.0,59.00,2025-08-26 02:26:11.186
"118.115",CILIN.TITANIO MINI PILAR CON.5.0,95.00,2025-08-26 02:26:11.193
"118.118",UCLA ABUTMENT FOR CROWN,160.00,2025-08-26 02:26:11.960
"118.119",UCLA CALCINAVEL 4.3 ROTACIONAL,36.00,2025-08-26 02:26:11.420
"118.120",UCLA ABUTMENT FOR BRIDGE,60.00,2025-08-26 02:26:11.960
"118.121",UCLA ABUTMENT FOR CROWN,60.00,2025-08-26 02:26:11.960
"118.126",MINI CONICAL ABUTMENT ONE STEP HYBRID H.,32.00,2025-08-26 02:26:11.960
"118.129",UCLA ABUTMENT II FOR CROWN,69.00,2025-08-26 02:26:11.960
"118.130",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.131",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.132",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.135",UCLA EM TITANIO II4.3 ANTIRROTACION ALT1,43.00,2025-08-26 02:26:11.963
"118.136",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.137",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.138",UCLA ABUTMENT II FOR CROWN,43.00,2025-08-26 02:26:11.963
"118.139",CONICAL ABUTMENT COPING FOR BRIDGE,96.00,2025-08-26 02:26:11.963
"118.140",CONICAL ABUTMENT COPING FOR CROWN,96.00,2025-08-26 02:26:11.963
"118.141",CONICAL ABUTMENT COPING FOR BRIDGE,96.00,2025-08-26 02:26:11.963
"118.142",CONICAL ABUTMENT COPING FOR CROWN,96.00,2025-08-26 02:26:11.963
"118.143",CONICAL ABUTMENT ONE STEP HYBRID COPING,13.00,2025-08-26 02:26:11.963
"118.144",CONICAL ABUTMENT ONE STEP HYBRID COPING,13.00,2025-08-26 02:26:11.963
"118.145",CONICAL ABUTMENT ONE STEP HYBRID COPING,35.00,2025-08-26 02:26:11.963
"118.146",MINI CONICAL ABUTMENT COPING,96.00,2025-08-26 02:26:11.963
"118.147",MINI CONICAL ABUTMENT COPING,72.00,2025-08-26 02:26:11.963
"118.149",HEX ABUTMENT COPING,58.00,2025-08-26 02:26:11.963
"118.150",TRANSEPITHELIAL ABUTMENT COPING,96.00,2025-08-26 02:26:11.963
"118.151",UCLA ABUTMENT FOR BRIDGE,160.00,2025-08-26 02:26:11.963
"118.152",UCLA EM TITANIO 4.3 ROTACIONAL ALT.1,62.00,2025-08-26 02:26:12.256
"118.153",UCLA ABUTMENT FOR BRIDGE,32.00,2025-08-26 02:26:11.963
"118.154",UCLA ABUTMENT FOR BRIDGE,32.00,2025-08-26 02:26:11.963
"118.158",UCLA Abutm IIBridge Ti 4.3X1,48.00,2025-08-26 02:26:11.963
"118.159",UCLA ABUTMENT II FOR BRIDGE,43.00,2025-08-26 02:26:11.963
"118.160",UCLA ABUTMENT II FOR BRIDGE,43.00,2025-08-26 02:26:11.963
"118.162",UCLA ABUTMENT II FOR BRIDGE,43.00,2025-08-26 02:26:11.963
"118.163",UCLA ABUTMENT II FOR BRIDGE,43.00,2025-08-26 02:26:11.963
